DATE,TIME,OPEN,HIGH,LOW,CLOSE,Volume,OI,
28 Aug2014,00:00:00,15738.15,15797.50,15682.00,15741.00,2274050,1162700,
27 Aug2014,00:00:00,15725.50,15760.05,15661.35,15713.60,1938675,1411475,
26 Aug2014,00:00:00,15590.00,15693.60,15509.00,15644.40,2742275,1600975,
25 Aug2014,00:00:00,15805.00,15974.00,15640.00,15681.00,3209850,1830275,
22 Aug2014,00:00:00,15745.00,15878.00,15692.00,15828.30,2866450,2085600,
21 Aug2014,00:00:00,15485.40,15738.00,15466.00,15671.70,3380625,2026200,
20 Aug2014,00:00:00,15565.00,15595.00,15450.00,15516.15,2046025,1876025,
19 Aug2014,00:00:00,15577.00,15640.00,15476.50,15536.75,2560600,1933125,
18 Aug2014,00:00:00,15120.00,15468.85,15060.25,15448.75,2700750,1866175,
14 Aug2014,00:00:00,14963.00,15195.00,14960.05,15123.35,2606475,1628100,
13 Aug2014,00:00:00,15075.00,15115.90,14874.90,14940.70,2916025,1589550,
12 Aug2014,00:00:00,15005.05,15135.00,14883.60,15107.65,2446025,1556275,
11 Aug2014,00:00:00,14952.00,14952.00,14851.00,14899.50,1806575,1529800,
8 Aug2014,00:00:00,14920.00,14949.90,14755.95,14819.70,2925125,1565575,
7 Aug2014,00:00:00,15075.00,15216.00,15026.10,15066.50,3184325,1451375,
6 Aug2014,00:00:00,15305.15,15340.00,15066.10,15092.15,3188225,1473975,
5 Aug2014,00:00:00,15374.00,15421.85,15175.00,15376.35,4369675,1348750,
4 Aug2014,00:00:00,15329.85,15409.90,15185.00,15343.05,2614600,1328375,
1 Aug2014,00:00:00,15250.15,15505.00,15160.00,15210.80,3991600,1351050,
31 Jul2014,00:00:00,15447.00,15501.80,15263.00,15282.90,2757250,943925,
30 Jul2014,00:00:00,15274.00,15469.00,15184.85,15451.70,2771825,1293200,
28 Jul2014,00:00:00,15425.00,15425.00,15170.00,15230.60,2675400,1495150,
25 Jul2014,00:00:00,15515.00,15649.90,15293.00,15352.15,3383650,1845775,
24 Jul2014,00:00:00,15425.15,15589.90,15406.20,15557.55,2416525,1893575,
23 Jul2014,00:00:00,15535.95,15660.00,15405.30,15494.60,3053925,2056400,
22 Jul2014,00:00:00,15466.35,15499.35,15325.10,15449.95,2383025,2079225,
21 Jul2014,00:00:00,15510.00,15577.85,15370.00,15410.65,2506250,2157625,
18 Jul2014,00:00:00,15205.05,15498.75,15110.90,15415.80,3516200,2220150,
17 Jul2014,00:00:00,15325.00,15331.05,15177.00,15294.95,2557775,2168600,
16 Jul2014,00:00:00,15050.10,15344.90,15012.30,15306.30,3629975,2296900,
15 Jul2014,00:00:00,14588.80,14974.00,14588.80,14938.20,3619175,2118950,
14 Jul2014,00:00:00,14525.00,14628.50,14405.30,14560.75,2375600,2108225,
11 Jul2014,00:00:00,14840.00,14994.00,14460.10,14500.05,3921950,2110475,
10 Jul2014,00:00:00,15446.00,15450.95,14670.00,14872.35,7202625,2203525,
9 Jul2014,00:00:00,15026.00,15195.00,14912.00,15016.45,3072375,2283750,
8 Jul2014,00:00:00,15525.00,15550.00,14973.25,15091.30,3277225,2301725,
7 Jul2014,00:00:00,15713.95,15725.00,15455.10,15476.80,2325475,2267425,
4 Jul2014,00:00:00,15560.00,15715.00,15390.30,15686.35,3001625,2214550,
3 Jul2014,00:00:00,15600.10,15659.00,15510.10,15549.75,1858825,2102275,
2 Jul2014,00:00:00,15540.00,15644.00,15465.00,15598.35,1885850,2140775,
1 Jul2014,00:00:00,15395.00,15475.00,15363.20,15431.65,1776950,2085075,
30 Jun2014,00:00:00,15189.00,15450.00,15189.00,15366.60,2380900,2134475,
27 Jun2014,00:00:00,15277.30,15278.45,15075.35,15140.90,2033600,2084400,
26 Jun2014,00:00:00,15260.00,15335.00,15026.75,15067.15,2816650,1103250,
25 Jun2014,00:00:00,15335.00,15338.00,15236.00,15260.25,1884900,1518450,
24 Jun2014,00:00:00,15194.90,15384.00,15165.05,15336.90,2964125,1792850,
23 Jun2014,00:00:00,15096.00,15200.00,14970.90,15126.10,2954400,2150625,
20 Jun2014,00:00:00,15100.15,15243.00,15015.25,15054.15,2718350,2228275,
19 Jun2014,00:00:00,15345.00,15385.00,14986.00,15111.85,3405700,2329000,
18 Jun2014,00:00:00,15470.00,15491.00,15152.80,15251.10,3625350,2399525,
17 Jun2014,00:00:00,14942.35,15474.80,14942.35,15444.30,3433300,2433325,
16 Jun2014,00:00:00,15105.15,15163.40,14910.00,15090.00,3101075,2331850,
13 Jun2014,00:00:00,15570.15,15690.00,15125.10,15163.50,3976900,2386300,
12 Jun2014,00:00:00,15450.00,15580.00,15322.45,15536.35,2445125,2358500,
11 Jun2014,00:00:00,15494.00,15699.00,15396.20,15474.80,3619400,2367600,
10 Jun2014,00:00:00,15552.95,15595.00,15360.00,15474.00,2377350,2390250,
9 Jun2014,00:00:00,15675.15,15750.00,15515.00,15583.65,2641400,2357950,
6 Jun2014,00:00:00,15450.00,15609.90,15337.50,15570.45,2946300,2318175,
5 Jun2014,00:00:00,15244.95,15389.00,15178.25,15317.40,2495675,2402625,
4 Jun2014,00:00:00,15199.00,15355.00,15126.65,15297.95,2230075,2409275,
3 Jun2014,00:00:00,15312.20,15390.00,15111.00,15213.20,3634075,2507500,
2 Jun2014,00:00:00,14780.00,15316.70,14707.00,15276.55,3212525,2600525,
30 May2014,00:00:00,15071.00,15125.00,14675.00,14758.95,2961875,2722175,
29 May2014,00:00:00,15179.85,15273.90,15000.00,15045.10,2887675,2458125,
28 May2014,00:00:00,15075.00,15199.80,15021.55,15168.20,2574275,2713450,
27 May2014,00:00:00,15136.00,15214.95,14950.00,15098.60,3417075,2734225,
26 May2014,00:00:00,15452.65,15625.00,14969.90,15192.50,4663225,2689025,
23 May2014,00:00:00,15030.55,15390.00,15000.00,15348.70,3715925,2911450,
22 May2014,00:00:00,15087.80,15280.00,15006.10,15120.40,3035675,2889375,
21 May2014,00:00:00,15244.00,15244.00,14931.60,15036.55,2738575,2831025,
20 May2014,00:00:00,15375.40,15444.00,15171.10,15202.55,2848050,2873700,
19 May2014,00:00:00,15117.65,15380.00,15108.25,15296.40,3564875,2702650,
16 May2014,00:00:00,14679.00,15996.85,14300.00,14947.80,8585425,2544100,
15 May2014,00:00:00,14352.00,14390.00,14250.10,14300.35,2818225,2141025,
14 May2014,00:00:00,14220.55,14405.00,14131.60,14305.20,2783325,2060650,
13 May2014,00:00:00,14350.00,14488.70,14160.05,14257.35,4420900,1906400,
12 May2014,00:00:00,13900.00,14260.00,13900.00,14181.80,4284700,1936775,
9 May2014,00:00:00,13145.00,13905.00,13077.25,13838.95,5360100,2091325,
8 May2014,00:00:00,13078.00,13163.00,13022.45,13112.50,2645500,1788925,
7 May2014,00:00:00,13010.55,13136.00,12960.00,13013.15,2571800,1700200,
6 May2014,00:00:00,13030.00,13098.95,13000.45,13057.40,1711125,1661225,
5 May2014,00:00:00,12936.00,13086.90,12857.00,12973.65,2615150,1584300,
2 May2014,00:00:00,13010.05,13086.65,12895.55,12934.05,2281200,1520375,
30 Apr2014,00:00:00,13022.35,13215.00,12822.00,12936.05,4111350,1489250,
29 Apr2014,00:00:00,13205.95,13249.00,12970.10,13012.35,3022200,1494625,
28 Apr2014,00:00:00,13134.40,13228.90,13014.05,13195.40,2465550,1437625,
25 Apr2014,00:00:00,13252.35,13328.90,13062.00,13134.35,2944150,1296975,
23 Apr2014,00:00:00,12978.00,13133.00,12955.25,13106.55,2794850,567425,
22 Apr2014,00:00:00,13010.05,13059.90,12922.00,13001.85,2277325,1126350,
21 Apr2014,00:00:00,12850.00,13045.00,12850.00,12996.15,2324100,1368375,
17 Apr2014,00:00:00,12641.85,12868.00,12555.00,12828.60,3343275,1438200,
16 Apr2014,00:00:00,12620.00,12768.35,12550.45,12603.85,2734450,1407375,
15 Apr2014,00:00:00,12910.00,12920.00,12575.00,12616.70,2742150,1421475,
11 Apr2014,00:00:00,12855.00,13024.00,12845.00,12907.45,2382625,1492500,
10 Apr2014,00:00:00,13049.00,13142.40,12936.00,13005.95,2779825,1547625,
9 Apr2014,00:00:00,12700.00,13048.00,12626.00,13027.60,3183825,1586100,
7 Apr2014,00:00:00,12685.00,12723.35,12524.85,12614.35,2193675,1446475,
4 Apr2014,00:00:00,12645.00,12758.00,12505.00,12659.80,2906875,1418775,
3 Apr2014,00:00:00,12810.10,12827.10,12602.00,12662.15,2364850,1585350,
2 Apr2014,00:00:00,12800.00,12834.50,12592.00,12805.90,2605075,1720550,
1 Apr2014,00:00:00,12853.70,12893.40,12565.00,12659.50,3860200,1509475,
31 Mar2014,00:00:00,12910.10,12949.95,12750.20,12824.75,2094675,1592975,
28 Mar2014,00:00:00,12798.00,12879.00,12712.15,12834.65,2181175,1587150,
27 Mar2014,00:00:00,12552.95,12786.15,12515.00,12628.35,3515575,798225,
26 Mar2014,00:00:00,12540.00,12611.55,12501.00,12551.20,2293925,1262175,
25 Mar2014,00:00:00,12400.50,12574.75,12400.50,12486.85,2213825,1414375,
24 Mar2014,00:00:00,12150.00,12469.80,12150.00,12455.30,2653875,1663375,
22 Mar2014,00:00:00,12120.00,12136.00,12091.45,12102.60,150025,0,
21 Mar2014,00:00:00,12110.20,12180.00,12082.00,12124.60,1873750,1679750,
20 Mar2014,00:00:00,12187.00,12220.00,12033.45,12066.80,2276800,1754025,
19 Mar2014,00:00:00,12270.95,12315.00,12178.20,12249.25,2062975,1886250,
18 Mar2014,00:00:00,12200.00,12340.00,12105.55,12180.80,2434775,1868775,
14 Mar2014,00:00:00,12030.00,12169.80,11926.30,12128.80,3229475,1917825,
13 Mar2014,00:00:00,12149.00,12379.50,12115.50,12196.20,3527400,2124900,
12 Mar2014,00:00:00,12050.05,12225.00,11942.35,12090.60,3341000,2097625,
11 Mar2014,00:00:00,12197.55,12335.00,12046.50,12109.10,3636050,2147350,
10 Mar2014,00:00:00,11874.00,12199.00,11821.15,12151.15,3708125,2199950,
7 Mar2014,00:00:00,11340.05,11992.90,11340.05,11932.25,6053225,2035700,
6 Mar2014,00:00:00,11125.00,11339.00,11105.00,11310.90,2864700,1880825,
5 Mar2014,00:00:00,10999.00,11149.05,10890.00,11118.55,3184150,1767100,
4 Mar2014,00:00:00,10675.00,10978.00,10656.95,10962.85,3094625,1605925,
3 Mar2014,00:00:00,10734.95,10864.00,10611.00,10657.45,3100900,1439600,
28 Feb2014,00:00:00,10813.65,10820.00,10715.00,10782.05,1521825,1546650,
26 Feb2014,00:00:00,10675.00,10767.65,10657.40,10731.45,2312700,936125,
25 Feb2014,00:00:00,11000.00,11000.00,10620.00,10673.35,2192100,1264350,
24 Feb2014,00:00:00,10520.05,10729.10,10477.00,10695.50,2793825,1384650,
21 Feb2014,00:00:00,10460.00,10600.00,10460.00,10567.05,2125175,1470475,
20 Feb2014,00:00:00,10550.00,10560.10,10430.10,10450.25,2234925,1588550,
19 Feb2014,00:00:00,10552.05,10644.00,10514.40,10621.60,2031475,1627425,
18 Feb2014,00:00:00,10350.05,10620.00,10312.65,10571.95,3376750,1683150,
17 Feb2014,00:00:00,10270.15,10371.00,10210.00,10342.40,2068450,1662100,
14 Feb2014,00:00:00,10199.00,10265.85,10079.10,10239.90,3029875,1704400,
13 Feb2014,00:00:00,10385.00,10399.00,10125.60,10145.80,2532950,1744150,
12 Feb2014,00:00:00,10345.50,10421.00,10317.50,10374.75,1886050,1731150,
11 Feb2014,00:00:00,10264.65,10325.00,10215.00,10263.60,1708000,1902675,
10 Feb2014,00:00:00,10334.00,10334.00,10195.20,10220.20,1507975,1904250,
7 Feb2014,00:00:00,10325.65,10348.00,10182.00,10281.25,2263225,1913975,
6 Feb2014,00:00:00,10300.00,10358.90,10113.35,10220.85,2732800,1991100,
5 Feb2014,00:00:00,10274.95,10297.00,10141.55,10266.10,2366975,1975025,
4 Feb2014,00:00:00,10011.00,10300.00,9967.20,10255.25,2998750,1961650,
3 Feb2014,00:00:00,10236.70,10262.50,10135.15,10155.75,2018925,1945825,
31 Jan2014,00:00:00,10298.80,10315.00,10183.70,10276.65,2307575,1837725,
30 Jan2014,00:00:00,10274.00,10325.60,10103.00,10153.25,2586625,759425,
29 Jan2014,00:00:00,10590.00,10660.00,10395.15,10437.50,2451750,1215125,
28 Jan2014,00:00:00,10553.00,10724.45,10330.00,10522.45,4361425,1580925,
27 Jan2014,00:00:00,10810.20,10849.80,10536.15,10554.20,2927950,1764900,
24 Jan2014,00:00:00,11111.00,11149.00,10970.10,10992.20,2493600,1584300,
23 Jan2014,00:00:00,11199.00,11244.00,11127.20,11204.65,1852875,1578675,
22 Jan2014,00:00:00,11201.00,11264.70,11103.15,11223.25,2564875,1556850,
21 Jan2014,00:00:00,11078.95,11211.00,11048.40,11189.20,2585625,1572125,
20 Jan2014,00:00:00,10900.00,11056.00,10875.15,11037.20,2038575,1663300,
17 Jan2014,00:00:00,11080.00,11103.95,10902.60,10923.90,2337300,1787750,
16 Jan2014,00:00:00,11187.00,11200.00,11075.00,11110.35,1868150,1679250,
15 Jan2014,00:00:00,11015.00,11199.00,10991.10,11147.45,3153675,1714100,
14 Jan2014,00:00:00,11045.00,11086.30,10931.05,10966.20,2104250,1717625,
13 Jan2014,00:00:00,10875.00,11100.00,10821.50,11050.50,2550750,1698675,
10 Jan2014,00:00:00,11044.00,11116.30,10810.00,10836.25,3710375,1738525,
9 Jan2014,00:00:00,11105.00,11133.65,10951.00,11008.40,2574125,1640525,
8 Jan2014,00:00:00,11150.00,11181.00,11035.35,11102.45,2186150,1652300,
7 Jan2014,00:00:00,11166.00,11220.00,10937.80,11099.70,3520025,1647950,
6 Jan2014,00:00:00,11252.05,11265.50,11055.25,11119.00,2133375,1663750,
3 Jan2014,00:00:00,11177.70,11302.95,11101.30,11276.65,2731900,1543725,
2 Jan2014,00:00:00,11495.00,11677.40,11220.55,11252.25,3753475,1472175,
1 Jan2014,00:00:00,11481.20,11535.00,11447.05,11500.55,771025,1490075,
31 Dec2013,00:00:00,11465.00,11514.00,11411.00,11479.65,1223950,1424850,
30 Dec2013,00:00:00,11620.00,11646.85,11445.50,11464.45,1737550,1394625,
27 Dec2013,00:00:00,11484.00,11625.00,11484.00,11566.85,1335225,1402725,
26 Dec2013,00:00:00,11307.40,11440.00,11261.10,11380.45,2483075,594675,
24 Dec2013,00:00:00,11427.85,11435.00,11311.00,11357.15,2358225,1107600,
23 Dec2013,00:00:00,11374.00,11500.00,11300.00,11415.65,2357850,1190675,
20 Dec2013,00:00:00,11137.00,11352.00,11081.00,11326.55,2896450,1360200,
19 Dec2013,00:00:00,11500.00,11549.90,11062.85,11112.85,3782425,1470725,
18 Dec2013,00:00:00,11189.00,11635.00,11148.55,11425.40,4283800,1480925,
17 Dec2013,00:00:00,11490.00,11490.00,11202.95,11243.70,2598800,1524875,
16 Dec2013,00:00:00,11401.00,11484.95,11362.00,11420.20,1987475,1414425,
13 Dec2013,00:00:00,11568.80,11579.95,11414.60,11429.10,2565925,1449025,
12 Dec2013,00:00:00,11858.80,11858.80,11678.05,11692.95,2439350,1497550,
11 Dec2013,00:00:00,11825.25,11960.00,11701.00,11877.85,2652125,1590875,
10 Dec2013,00:00:00,12121.10,12173.70,11836.80,11924.30,2548900,1494325,
9 Dec2013,00:00:00,12315.65,12349.80,12061.00,12109.70,2760075,1499175,
6 Dec2013,00:00:00,11740.00,11870.00,11650.00,11811.40,2168700,1515050,
5 Dec2013,00:00:00,11511.10,11747.00,11475.00,11726.55,2838475,1547475,
4 Dec2013,00:00:00,11252.45,11308.00,11181.50,11225.25,2332400,1496800,
3 Dec2013,00:00:00,11375.00,11395.00,11250.20,11302.00,1979450,1562425,
2 Dec2013,00:00:00,11299.00,11432.00,11271.15,11383.20,1962100,1601325,
29 Nov2013,00:00:00,11080.00,11292.00,11031.85,11270.50,2267150,1517775,
28 Nov2013,00:00:00,11125.65,11125.65,10846.00,10891.85,2226400,965950,
27 Nov2013,00:00:00,10955.00,11044.30,10841.00,10924.00,2161525,1194775,
26 Nov2013,00:00:00,11072.00,11158.50,10910.50,10927.85,2670775,1446825,
25 Nov2013,00:00:00,10820.00,11133.30,10810.75,11116.00,2961350,1483650,
22 Nov2013,00:00:00,10825.00,10848.00,10660.00,10713.25,2723350,1705525,
21 Nov2013,00:00:00,10899.80,10915.65,10685.10,10730.85,3068450,1809800,
20 Nov2013,00:00:00,11150.00,11213.00,10955.00,11024.05,3038025,1697675,
19 Nov2013,00:00:00,11198.95,11265.55,11145.10,11233.20,2116425,1640200,
18 Nov2013,00:00:00,11005.50,11210.00,11000.00,11196.00,2430850,1636300,
14 Nov2013,00:00:00,10750.00,10939.75,10749.95,10862.25,3078750,1585025,
13 Nov2013,00:00:00,10505.55,10740.00,10481.10,10601.00,4139675,1762275,
12 Nov2013,00:00:00,10883.75,10945.50,10643.45,10685.30,3074575,1724875,
11 Nov2013,00:00:00,10862.00,11020.00,10761.10,10840.70,3178675,1605375,
8 Nov2013,00:00:00,11052.05,11155.95,10925.00,10988.40,2963625,1630750,
7 Nov2013,00:00:00,11351.20,11496.00,11120.00,11148.30,3816700,1787350,
6 Nov2013,00:00:00,11594.00,11618.85,11360.10,11376.75,2646800,1773500,
5 Nov2013,00:00:00,11630.00,11835.00,11560.00,11594.35,2743375,1780425,
3 Nov2013,00:00:00,11733.00,11773.95,11656.00,11684.95,374325,1703900,
1 Nov2013,00:00:00,10589.50,11799.00,10589.50,11731.30,2979150,1721375,
31 Oct2013,00:00:00,11219.95,11482.00,11166.45,11456.45,3344850,904925,
30 Oct2013,00:00:00,11441.00,11441.00,11200.00,11249.70,2629350,1216975,
29 Oct2013,00:00:00,10750.00,11270.00,10621.00,11249.10,5035650,1602575,
28 Oct2013,00:00:00,10877.65,11018.60,10756.25,10775.75,2346900,1557300,
25 Oct2013,00:00:00,10820.00,10975.00,10800.00,10908.15,2370375,1836125,
24 Oct2013,00:00:00,10899.85,11127.95,10852.65,10917.05,3494475,1827900,
23 Oct2013,00:00:00,10898.00,10943.30,10751.55,10916.15,3146225,1858500,
22 Oct2013,00:00:00,10780.05,10949.95,10742.95,10851.55,2472425,1842700,
21 Oct2013,00:00:00,10809.00,10919.75,10733.05,10837.60,2709100,1808550,
18 Oct2013,00:00:00,10432.00,10845.50,10421.65,10803.05,3338825,1879300,
17 Oct2013,00:00:00,10427.00,10463.50,10295.00,10374.45,2917750,1800825,
15 Oct2013,00:00:00,10774.00,10789.00,10381.50,10427.20,3589925,1764125,
14 Oct2013,00:00:00,10638.00,10769.45,10592.60,10711.85,2715725,1924325,
11 Oct2013,00:00:00,10600.00,10708.55,10357.15,10675.35,3288075,2019575,
10 Oct2013,00:00:00,10375.00,10439.50,10253.10,10363.60,2561700,1835575,
9 Oct2013,00:00:00,10089.00,10422.25,10002.30,10400.00,3003075,1881725,
8 Oct2013,00:00:00,10472.50,10530.60,10150.10,10197.10,2947025,1911450,
7 Oct2013,00:00:00,10201.00,10228.00,9930.55,10141.85,2820175,1923500,
4 Oct2013,00:00:00,10299.00,10499.00,10171.75,10261.35,2756900,1928875,
3 Oct2013,00:00:00,10056.20,10338.05,9958.00,10318.05,2653875,1893100,
1 Oct2013,00:00:00,9750.00,9983.00,9657.00,9959.75,2823775,1794500,
30 Sep2013,00:00:00,9830.00,9908.95,9675.15,9700.60,2379800,1707525,
27 Sep2013,00:00:00,10227.85,10247.30,9967.95,9993.25,2487450,1565700,
26 Sep2013,00:00:00,10108.75,10194.50,10061.00,10100.30,2171500,999575,
25 Sep2013,00:00:00,10310.00,10320.00,9930.20,10102.40,3069425,1234575,
24 Sep2013,00:00:00,10100.00,10327.95,10039.95,10203.40,2987900,1361600,
23 Sep2013,00:00:00,10515.65,10550.00,10205.50,10244.45,3574425,1591375,
20 Sep2013,00:00:00,11165.55,11239.70,10435.00,10722.30,6415025,1628275,
19 Sep2013,00:00:00,11011.00,11287.00,10925.00,11214.10,3807025,1851525,
18 Sep2013,00:00:00,10365.00,10538.95,10285.00,10499.60,1705075,2007175,
17 Sep2013,00:00:00,10298.00,10358.00,10241.00,10331.95,1836750,1985600,
16 Sep2013,00:00:00,10478.00,10566.90,10179.85,10388.70,3885250,2003650,
13 Sep2013,00:00:00,10080.05,10310.00,10053.60,10202.95,2820450,2034925,
12 Sep2013,00:00:00,10399.95,10405.40,10072.05,10173.50,3121900,2013725,
11 Sep2013,00:00:00,10124.00,10460.50,10010.55,10409.50,3310300,2043750,
10 Sep2013,00:00:00,10144.00,10320.00,10125.00,10192.15,3702050,2057475,
6 Sep2013,00:00:00,9774.00,10012.65,9604.20,9982.90,3637625,2154150,
5 Sep2013,00:00:00,9225.00,9750.00,9225.00,9720.40,5384100,2128575,
4 Sep2013,00:00:00,8501.30,8968.95,8501.30,8899.15,3754425,2202850,
3 Sep2013,00:00:00,9221.00,9250.00,8646.70,8689.40,3954500,2273875,
2 Sep2013,00:00:00,9090.00,9290.00,9065.10,9189.00,2602775,2205125,
30 Aug2013,00:00:00,8920.00,9188.00,8852.00,9065.10,4178325,2191825,
29 Aug2013,00:00:00,8895.50,8951.50,8745.40,8904.45,3146150,920775,
28 Aug2013,00:00:00,8725.00,8855.00,8349.40,8747.20,4654175,1418775,
27 Aug2013,00:00:00,9228.80,9228.80,8825.95,8864.50,4201425,1758150,
26 Aug2013,00:00:00,9475.00,9592.35,9275.45,9355.15,3515425,2312950,
23 Aug2013,00:00:00,9335.00,9480.00,9220.05,9455.70,3307250,2724875,
22 Aug2013,00:00:00,9152.30,9424.80,9011.00,9307.60,4922025,2910225,
21 Aug2013,00:00:00,9700.00,9799.00,9113.45,9255.35,6192775,2565125,
20 Aug2013,00:00:00,8960.00,9285.25,8855.00,9219.60,3992175,2636500,
19 Aug2013,00:00:00,9350.00,9389.00,9100.20,9154.55,3965975,2654950,
16 Aug2013,00:00:00,9905.05,9985.00,9415.60,9450.85,4253150,2428525,
14 Aug2013,00:00:00,10030.00,10097.90,9923.15,10039.80,2638775,2417050,
13 Aug2013,00:00:00,9718.45,10054.20,9612.80,10023.85,3337500,2425650,
12 Aug2013,00:00:00,9950.00,9950.00,9702.00,9741.70,2724400,2420600,
8 Aug2013,00:00:00,9845.00,9975.00,9780.00,9879.85,2407100,2363175,
7 Aug2013,00:00:00,9784.40,9929.95,9721.00,9827.75,3407975,2400075,
6 Aug2013,00:00:00,10092.00,10092.00,9713.20,9760.10,3245900,2478725,
5 Aug2013,00:00:00,10090.65,10205.85,9870.05,10178.05,2510100,2258425,
2 Aug2013,00:00:00,10220.00,10279.00,10011.00,10060.30,2096125,2338250,
1 Aug2013,00:00:00,10210.00,10289.00,9911.55,10207.20,3798775,2339425,
31 Jul2013,00:00:00,10279.95,10279.95,9955.00,10115.90,3403825,2211375,
30 Jul2013,00:00:00,10574.00,10574.00,10268.15,10301.80,3865825,2159675,
29 Jul2013,00:00:00,10500.00,10530.00,10407.35,10431.75,1784225,2111900,
26 Jul2013,00:00:00,10747.80,10805.00,10414.20,10533.55,3639050,2174250,
25 Jul2013,00:00:00,10625.55,10773.00,10590.00,10619.20,2337350,1380550,
24 Jul2013,00:00:00,10974.00,11020.00,10675.10,10734.55,2850400,1596800,
23 Jul2013,00:00:00,11180.10,11308.65,11180.10,11250.80,2245675,1663150,
22 Jul2013,00:00:00,10987.00,11150.00,10960.00,11099.55,1842650,1823225,
19 Jul2013,00:00:00,11244.00,11260.00,10951.10,10997.60,2574400,1784700,
18 Jul2013,00:00:00,11050.00,11257.95,10842.40,11206.25,3450725,1785300,
17 Jul2013,00:00:00,11281.00,11297.70,10838.85,10978.80,3494250,1647175,
16 Jul2013,00:00:00,11525.00,11570.00,11227.65,11255.85,2553800,1384450,
15 Jul2013,00:00:00,11682.35,11839.90,11650.00,11819.85,1472625,1391800,
12 Jul2013,00:00:00,11751.55,11854.75,11602.55,11740.90,1675925,1342550,
11 Jul2013,00:00:00,11605.00,11743.00,11525.00,11673.90,1949600,1275575,
10 Jul2013,00:00:00,11512.00,11588.00,11348.10,11388.40,1919175,1341500,
9 Jul2013,00:00:00,11390.00,11500.00,11390.00,11482.50,1550875,1309975,
8 Jul2013,00:00:00,11256.45,11405.00,11205.00,11336.45,1748775,1276650,
5 Jul2013,00:00:00,11515.10,11579.00,11450.20,11479.75,1592775,1238625,
4 Jul2013,00:00:00,11400.00,11492.00,11285.05,11417.15,2407250,1286400,
3 Jul2013,00:00:00,11559.00,11594.75,11329.05,11362.45,1700325,1303225,
2 Jul2013,00:00:00,11720.00,11767.70,11602.00,11632.45,1424750,1206225,
1 Jul2013,00:00:00,11616.50,11755.00,11600.00,11739.50,1317625,1156825,
28 Jun2013,00:00:00,11439.90,11669.40,11370.00,11641.45,1778550,1165400,
27 Jun2013,00:00:00,11205.50,11274.90,11158.05,11234.30,2421575,727800,
26 Jun2013,00:00:00,11224.00,11258.45,11040.00,11074.60,2013275,1202950,
25 Jun2013,00:00:00,11200.00,11343.00,11118.50,11199.30,2425500,1499000,
24 Jun2013,00:00:00,11280.00,11287.00,11132.00,11188.25,1717575,1583800,
21 Jun2013,00:00:00,11359.95,11434.00,11212.25,11346.90,2355450,1506200,
20 Jun2013,00:00:00,11700.00,11712.15,11342.05,11373.85,2481675,1535400,
19 Jun2013,00:00:00,11801.00,11879.00,11741.00,11862.10,1718675,1329975,
18 Jun2013,00:00:00,11950.00,11977.80,11806.10,11830.40,1934025,1333225,
17 Jun2013,00:00:00,11934.70,12009.00,11732.00,11984.45,2942250,1261675,
14 Jun2013,00:00:00,11845.00,11966.90,11820.00,11931.80,1724075,1295000,
13 Jun2013,00:00:00,11711.00,11829.00,11687.25,11719.80,1941725,1343175,
12 Jun2013,00:00:00,11798.80,11904.00,11721.80,11814.35,2430700,1258625,
11 Jun2013,00:00:00,12026.00,12074.95,11801.30,11820.05,2634175,1200975,
10 Jun2013,00:00:00,12305.00,12355.00,12007.10,12094.90,2301500,1140900,
7 Jun2013,00:00:00,12355.00,12494.40,12205.00,12227.35,2575875,1068050,
6 Jun2013,00:00:00,12245.00,12484.00,12191.10,12403.55,2278575,1121200,
5 Jun2013,00:00:00,12266.20,12364.40,12211.10,12310.30,2006725,1139575,
4 Jun2013,00:00:00,12421.00,12525.00,12254.75,12287.30,1849375,1177725,
3 Jun2013,00:00:00,12501.00,12529.95,12321.10,12417.50,1585400,1196750,
31 May2013,00:00:00,12740.00,12775.00,12461.00,12484.05,1754575,1215375,
30 May2013,00:00:00,12740.00,12840.00,12720.10,12806.70,1704625,576100,
29 May2013,00:00:00,12898.85,12898.85,12704.10,12797.70,1828550,929225,
28 May2013,00:00:00,12901.05,12978.80,12820.15,12899.10,1643350,1314700,
27 May2013,00:00:00,12716.50,12963.85,12678.00,12910.80,1609500,1441200,
24 May2013,00:00:00,12672.30,12776.95,12510.00,12706.60,2218575,1457525,
23 May2013,00:00:00,12885.00,12890.00,12540.00,12592.05,2805175,1509725,
22 May2013,00:00:00,13033.00,13128.00,12882.00,12963.45,1740900,1779625,
21 May2013,00:00:00,13150.00,13232.30,12986.10,13011.45,2081900,1766550,
20 May2013,00:00:00,13297.45,13348.70,13101.30,13130.95,1725575,1864400,
17 May2013,00:00:00,13174.50,13304.45,13055.35,13265.95,2005100,1995200,
16 May2013,00:00:00,13005.80,13249.00,13000.00,13175.10,1696950,2072075,
15 May2013,00:00:00,12596.80,13065.15,12585.50,13042.45,2762300,2076375,
14 May2013,00:00:00,12547.00,12676.20,12469.80,12531.40,2334000,1906800,
13 May2013,00:00:00,12785.00,12835.50,12502.15,12531.50,2302275,1871425,
11 May2013,00:00:00,12696.80,12790.00,12690.00,12749.60,160025,2004675,
10 May2013,00:00:00,12520.00,12747.00,12512.25,12724.85,1962725,2018400,
9 May2013,00:00:00,12600.00,12682.05,12486.05,12529.45,2192500,1837225,
